,actor_id,first_name,last_name,film_info
139,140,WHOOPI,HURT,"Animation: POTTER CONNECTICUT, SONS INTERVIEW; Children: GORGEOUS BINGO, GRADUATE LORD, LANGUAGE COWBOY, MURDER ANTITRUST, ZOOLANDER FICTION; Classics: RIGHT CRANES; Comedy: STRICTLY SCARFACE; Documentary: MIGHTY LUCK, MOD SECRETARY, PELICAN COMFORTS; Drama: UNFAITHFUL KILL; Family: KILLER INNOCENT, ROBBERY BRIGHT, SECRETS PARADISE; Foreign: CALENDAR GUNFIGHT, COWBOY DOOM; Games: ROOF CHAMPION, SPY MILE, VANILLA DAY; Horror: DRUMS DYNAMITE, PATTON INTERVIEW, PULP BEVERLY, SPIRIT FLINTSTONES; Music: OUTFIELD MASSACRE; New: BIRDS PERDITION, RIDGEMONT SUBMARINE; Sports: ANONYMOUS HUMAN, CHANCE RESURRECTION, MOTHER OLEANDER, RIDER CADDYSHACK"
140,141,CATE,HARRIS,"Action: BERETS AGENT, HANDICAP BOONDOCK; Animation: DESIRE ALIEN, STORM HAPPINESS; Children: CROOKED FROGMEN, JUMPING WRATH, SCARFACE BANG; Classics: FROST HEAD, GILMORE BOILED, SUMMER SCARFACE; Comedy: CRAZY HOME; Documentary: MODERN DORADO, WRATH MILE; Drama: SEA VIRGIN; Family: ATLANTIS CAUSE, SPINAL ROCKY; Foreign: DANGEROUS UPTOWN, GREEK EVERYONE, INTRIGUE WORST, MUPPET MILE, SORORITY QUEEN; Games: STAMPEDE DISTURBING; Horror: ROLLERCOASTER BRINGING, TREASURE COMMAND; Music: PERSONAL LADYBUGS, RUNNER MADIGAN; Sci-Fi: SUN CONFESSIONS; Travel: SHINING ROSES"
141,142,JADA,RYDER,"Action: GOSFORD DONNIE, KISSING DOLLS, SIDE ARK; Animation: ALTER VICTORY, ISHTAR ROCKETEER, SUGAR WONKA; Children: FOREVER CANDIDATE, MURDER ANTITRUST, ROBBERS JOON, ZOOLANDER FICTION; Classics: MALKOVICH PET; Comedy: TRAMP OTHERS; Documentary: CUPBOARD SINNERS, DOZEN LION, MIDSUMMER GROUNDHOG, RAIDERS ANTITRUST; Drama: BUNCH MINDS, CRAFT OUTFIELD, KWAI HOMEWARD; Family: CHASING FIGHT, RAGE GAMES; Games: STATE WASTELAND; Horror: KARATE MOON; Music: LUCKY FLYING; New: JEKYLL FROGMEN, SALUTE APOLLO; Sci-Fi: GARDEN ISLAND, SUN CONFESSIONS; Sports: ALADDIN CALENDAR, TALENTED HOMICIDE; Travel: TROUBLE DATE"
142,143,RIVER,DEAN,"Action: PARK CITIZEN; Animation: DOGMA FAMILY, POND SEATTLE; Children: JERSEY SASSY; Comedy: HATE HANDICAP, MYSTIC TRUMAN, PARTY KNOCK, PINOCCHIO SIMON, TRAMP OTHERS; Documentary: INDEPENDENCE HOTEL, KILL BROTHERHOOD, MIGHTY LUCK, POCUS PULP; Drama: BLADE POLISH, QUEEN LUKE, WARDROBE PHANTOM; Family: CONFUSED CANDLES, MOVIE SHAKESPEARE; Foreign: BABY HALL, SHREK LICENSE, SORORITY QUEEN; Games: CHICAGO NORTH, DIRTY ACE, FIRE WOLVES, MARS ROMAN; Horror: SPIRIT FLINTSTONES; Sports: GLEAMING JAWBREAKER; Travel: FROGMEN BREAKING, GUMP DATE, SWEET BROTHERHOOD, TEEN APOLLO"
143,144,ANGELA,WITHERSPOON,"Action: BERETS AGENT, BULL SHAWSHANK, CELEBRITY HORN; Animation: ALTER VICTORY, WAIT CIDER; Classics: CORE SUIT, DETECTIVE VISION; Comedy: BRINGING HYSTERICAL, CAT CONEHEADS; Documentary: COAST RAINBOW, HALLOWEEN NUTS, SECRET GROUNDHOG; Drama: BLADE POLISH, EDGE KISSING, HANGING DEEP, JACKET FRISCO, KWAI HOMEWARD; Family: RUSH GOODFELLAS; Foreign: STEPMOM DREAM; Games: SASSY PACKER; Horror: PULP BEVERLY; Music: LUCKY FLYING; New: BOULEVARD MOB, DAY UNFAITHFUL; Sci-Fi: FIDDLER LOST; Sports: CHANCE RESURRECTION, DUDE BLINDNESS, EVOLUTION ALTER, EXORCIST STING, MOTHER OLEANDER, PEAK FOREVER; Travel: CASABLANCA SUPER, CASSIDY WYOMING, SHAWSHANK BUBBLE, TOMATOES HELLFIGHTERS"
144,145,KIM,ALLEN,"Action: PATRIOT ROMAN, RUGRATS SHAKESPEARE; Animation: CLASH FREDDY, DOORS PRESIDENT, HARPER DYING, POTLUCK MIXED, WAIT CIDER; Children: HEARTBREAKERS BRIGHT; Classics: JINGLE SAGEBRUSH; Documentary: INDEPENDENCE HOTEL, NOTORIOUS REUNION, RAINBOW SHOCK; Drama: UNFAITHFUL KILL; Family: SOUP WISDOM; Foreign: ORANGE GRAPES, PAST SUICIDES, RESERVOIR ADAPTATION; Horror: JAPANESE RUN, KARATE MOON, LOLA AGENT; Music: MONSTER SPARTACUS; New: BUTTERFLY CHOCOLAT, CLEOPATRA DEVIL; Sci-Fi: ARMAGEDDON LOST, NONE SPIKING, TITANS JERK; Sports: CARIBBEAN LIBERTY, EXORCIST STING"
145,146,ALBERT,JOHANSSON,"Animation: FIGHT JAWBREAKER, HARPER DYING; Children: CROOKED FROGMEN, WALLS ARTIST; Classics: LEAGUE HELLFIGHTERS, RIGHT CRANES; Comedy: HEAVEN FREEDOM, SWEDEN SHINING; Documentary: HOMEWARD CIDER, METAL ARMAGEDDON, ROAD ROXANNE, VIRGINIAN PLUTO, WEDDING APOLLO; Drama: APOLLO TEEN, DECEIVER BETRAYED, LEBOWSKI SOLDIERS, WEST LION; Foreign: ALLEY EVOLUTION, DANGEROUS UPTOWN; Games: CANDLES GRAPES, MONSOON CAUSE; Horror: TREASURE COMMAND, UNDEFEATED DALMATIONS; Music: ALASKA PHANTOM, ELF MURDER, GROSSE WONDERFUL; New: FLAMINGOS CONNECTICUT, REDEMPTION COMFORTS; Sci-Fi: CONNECTICUT TRAMP, EXPRESS LONELY; Sports: CRUSADE HONEY, GRACELAND DYNAMITE, HONEY TIES"
146,147,FAY,WINSLET,"Action: FIREHOUSE VIETNAM; Animation: HARPER DYING, OZ LIAISONS; Children: POLISH BROOKLYN, SUNDANCE INVASION; Classics: CENTER DINOSAUR, FROST HEAD, MALKOVICH PET; Comedy: CONNECTION MICROCOSMOS, HEAVEN FREEDOM, HURRICANE AFFAIR; Documentary: BONNIE HOLOCAUST, EXPENDABLE STALLION, QUILLS BULL; Family: CHASING FIGHT, CHISUM BEHAVIOR; Foreign: HOOSIERS BIRDCAGE, WAR NOTTING; Games: FEVER EMPIRE, LAMBS CINCINATTI, MASSACRE USUAL; Horror: AFFAIR PREJUDICE, GASLIGHT CRUSADE; Music: FREAKY POCUS, WORDS HUNTER; New: DRAGONFLY STRANGERS, FATAL HAUNTED; Sci-Fi: EYES DRIVING, HAMLET WISDOM; Sports: DRIVER ANNIE; Travel: HAUNTED ANTITRUST"
147,148,EMILY,DEE,"Children: CHRISTMAS MOONSHINE, INVASION CYCLONE, SCARFACE BANG; Classics: OCTOBER SUBMARINE; Drama: GONE TROUBLE, SEA VIRGIN; Foreign: SHREK LICENSE; Music: CHAMBER ITALIAN, REBEL AIRPORT; New: DESTINY SATURDAY; Sci-Fi: HOLLOW JEOPARDY; Sports: ANONYMOUS HUMAN; Travel: BASIC EASY, FUGITIVE MAGUIRE"
148,149,RUSSELL,TEMPLE,"Animation: CANYON STOCK, CROSSROADS CASUALTIES; Children: GHOST GROUNDHOG, SANTA PARIS; Classics: TOWERS HURRICANE; Comedy: CLOSER BANG, CONNECTION MICROCOSMOS, CRAZY HOME, GOLD RIVER, TRAINSPOTTING STRANGERS; Documentary: BILL OTHERS, PELICAN COMFORTS, WRATH MILE; Drama: CHITTY LOCK; Family: BANG KWAI, CHASING FIGHT, INDIAN LOVE, SLUMS DUCK; Foreign: VISION TORQUE; Games: GLORY TRACY, VOLCANO TEXAS; Music: UNCUT SUICIDES; New: BREAKFAST GOLDFINGER, PLATOON INSTINCT, TROOPERS METAL; Sci-Fi: CITIZEN SHREK; Sports: NOVOCAINE FLIGHT, SHAKESPEARE SADDLE; Travel: COMFORTS RUSH, FROGMEN BREAKING, SMILE EARRING"
149,150,JAYNE,NOLTE,"Action: BULL SHAWSHANK, LUST LOCK, PRIMARY GLASS; Animation: ANACONDA CONFESSIONS, HORN WORKING, TELEMARK HEARTBREAKERS, THIEF PELICAN, TITANIC BOONDOCK, WAIT CIDER; Children: COMANCHEROS ENEMY, INVASION CYCLONE, SWEETHEARTS SUSPECTS, TIES HUNGER; Classics: CREEPERS KANE, WASTELAND DIVINE; Comedy: PERFECT GROOVE; Documentary: DANCING FEVER, NOTORIOUS REUNION; Drama: REUNION WITCHES; Family: BEDAZZLED MARRIED, BRAVEHEART HUMAN; Games: FEATHERS METAL, ICE CROSSING, LAMBS CINCINATTI; Horror: STRANGERS GRAFFITI; Music: OUTFIELD MASSACRE; New: EARTH VISION, MAIDEN HOME; Sci-Fi: ENGLISH BULWORTH; Sports: HYSTERICAL GRAIL, SECRETARY ROUGE; Travel: BIRD INDEPENDENCE, DISCIPLE MOTHER, GUMP DATE"
150,151,GEOFFREY,HESTON,"Action: KISSING DOLLS, MIDNIGHT WESTWARD; Animation: PUNK DIVORCE, TELEMARK HEARTBREAKERS, TITANIC BOONDOCK; Children: GORGEOUS BINGO; Classics: CENTER DINOSAUR, JEOPARDY ENCINO, TOMORROW HUSTLER; Drama: LUCK OPUS; Family: ODDS BOOGIE; Foreign: COMMAND DARLING; Games: DAZED PUNK, DIRTY ACE, GRIT CLOCKWORK; Horror: LOLA AGENT, PARIS WEEKEND, PATTON INTERVIEW; New: CHINATOWN GLADIATOR; Sci-Fi: GOLDMINE TYCOON; Sports: INSTINCT AIRPORT, MERMAID INSECTS; Travel: COMA HEAD, FUGITIVE MAGUIRE, IGBY MAKER, WORKING MICROCOSMOS"
151,152,BEN,HARRIS,"Action: FIREHOUSE VIETNAM, UPRISING UPTOWN, WATERFRONT DELIVERANCE, WEREWOLF LOLA; Animation: NASH CHOCOLAT; Children: BEAR GRACELAND, SCARFACE BANG; Classics: MILLION ACE, MUSKETEERS WAIT, TIMBERLAND SKY; Comedy: FRANKENSTEIN STRANGER, PINOCCHIO SIMON; Documentary: DOZEN LION; Family: JASON TRAP; Foreign: MUPPET MILE, PET HAUNTING, SORORITY QUEEN; Games: DAZED PUNK; Horror: JAPANESE RUN; New: STING PERSONAL; Sci-Fi: CITIZEN SHREK; Sports: RIDER CADDYSHACK, TOURIST PELICAN"
152,153,MINNIE,KILMER,"Action: RINGS HEARTBREAKERS; Classics: CONSPIRACY SPIRIT, JEEPERS WEDDING, LOVELY JINGLE; Comedy: HUSTLER PARTY, SADDLE ANTITRUST, VELVET TERMINATOR; Documentary: NORTH TEQUILA; Drama: BEETHOVEN EXORCIST, SAVANNAH TOWN; Family: DINOSAUR SECRETARY, JASON TRAP; Foreign: BABY HALL, JET NEIGHBORS; Games: TYCOON GATHERING; New: CHAPLIN LICENSE, STOCK GLASS; Sci-Fi: DAISY MENAGERIE, SOLDIERS EVOLUTION; Travel: WORKER TARZAN"
153,154,MERYL,GIBSON,"Action: CADDYSHACK JEDI, SKY MIRACLE; Animation: CROSSROADS CASUALTIES, DARES PLUTO, FIGHT JAWBREAKER, JUGGLER HARDLY; Children: MODEL FISH; Comedy: ELEMENT FREDDY, PINOCCHIO SIMON; Documentary: EGG IGBY, PRINCESS GIANT; Drama: ENCOUNTERS CURTAIN, HANGING DEEP; Foreign: COMMAND DARLING, HAPPINESS UNITED, HOLIDAY GAMES, HUNGER ROOF, INTRIGUE WORST; Games: CHICAGO NORTH, STATE WASTELAND; Music: CLONES PINOCCHIO; New: WAKE JAWS; Sci-Fi: MOURNING PURPLE; Sports: ANONYMOUS HUMAN, JADE BUNCH; Travel: COMFORTS RUSH, FACTORY DRAGON, WORKER TARZAN"
154,155,IAN,TANDY,"Action: BERETS AGENT, FANTASY TROOPERS; Animation: STORM HAPPINESS; Children: POLISH BROOKLYN, SCARFACE BANG; Classics: DRACULA CRYSTAL; Comedy: ZORRO ARK; Documentary: HAWK CHILL, HOMEWARD CIDER, SAGEBRUSH CLUELESS, WEDDING APOLLO; Drama: NOTTING SPEAKEASY; Family: GLADIATOR WESTWARD; Foreign: CATCH AMISTAD, INFORMER DOUBLE, MIXED DOORS; Games: GUN BONNIE, VIDEOTAPE ARSENIC; Horror: TEXAS WATCH; Music: AMELIE HELLFIGHTERS, DEER VIRGINIAN, WORDS HUNTER, YOUTH KICK; New: MONEY HAROLD; Sci-Fi: CITIZEN SHREK, FIDDLER LOST; Sports: GLEAMING JAWBREAKER, GROOVE FICTION, TIGHTS DAWN; Travel: LEATHERNECKS DWARFS, SHAWSHANK BUBBLE"
155,156,FAY,WOOD,"Animation: GANGS PRIDE; Classics: EXTRAORDINARY CONQUERER; Comedy: RUSHMORE MERMAID; Drama: GREEDY ROOTS, KWAI HOMEWARD, SEATTLE EXPECATIONS; Family: BANG KWAI, DUMBO LUST; Foreign: CRYSTAL BREAKING, INTRIGUE WORST, PURPLE MOVIE; Games: OUTBREAK DIVINE; Horror: FAMILY SWEET, MONTEREY LABYRINTH; Music: DORADO NOTTING, INSIDER ARIZONA; New: CLEOPATRA DEVIL, IDAHO LOVE; Sci-Fi: ENGLISH BULWORTH; Sports: DURHAM PANKY, STEERS ARMAGEDDON; Travel: LIAISONS SWEET"
156,157,GRETA,MALDEN,"Action: DARKO DORADO, FANTASY TROOPERS, MIDNIGHT WESTWARD, SKY MIRACLE; Animation: FLYING HOOK, PRIDE ALAMO; Children: MICROCOSMOS PARADISE; Classics: TADPOLE PARK; Comedy: CLOSER BANG, MULAN MOON; Documentary: HARDLY ROBBERS, NATIONAL STORY, RAINBOW SHOCK, WIFE TURN; Family: CONVERSATION DOWNHILL; Foreign: GENTLEMEN STAGE, HOOSIERS BIRDCAGE, PAST SUICIDES; Games: DAZED PUNK, HAUNTING PIANIST, SPY MILE; Horror: ANALYZE HOOSIERS, ARABIA DOGMA, CARRIE BUNCH, LOVE SUICIDES; New: FLASH WARS, TROOPERS METAL; Sci-Fi: WEEKEND PERSONAL; Sports: ALADDIN CALENDAR, EVOLUTION ALTER; Travel: KICK SAVANNAH, ORDER BETRAYED"
157,158,VIVIEN,BASINGER,"Action: SUSPECTS QUILLS, WEREWOLF LOLA; Animation: CAROL TEXAS, DONNIE ALLEY, TELEMARK HEARTBREAKERS; Children: BENEATH RUSH, NOON PAPI, TOOTSIE PILOT; Comedy: CONNECTION MICROCOSMOS, CRAZY HOME, MALLRATS UNITED; Documentary: NATIONAL STORY, SMOKING BARBARELLA; Drama: BEETHOVEN EXORCIST, JACKET FRISCO; Family: HOUSE DYNAMITE, SPARTACUS CHEAPER; Foreign: BABY HALL; Games: DAWN POND, JERICHO MULAN, STAMPEDE DISTURBING; Horror: SIMON NORTH, SPIRIT FLINTSTONES, WORLD LEATHERNECKS; Music: MINORITY KISS, TELEGRAPH VOYAGE; New: APOCALYPSE FLAMINGOS; Sci-Fi: CONNECTICUT TRAMP, OPEN AFRICAN, WEEKEND PERSONAL; Sports: BUBBLE GROSSE, EXORCIST STING, LOSER HUSTLER; Travel: MOULIN WAKE, TOMATOES HELLFIGHTERS"
158,159,LAURA,BRODY,"Action: MAGNOLIA FORRESTER, SKY MIRACLE; Animation: DARES PLUTO, DESIRE ALIEN; Children: FULL FLATLINERS, FURY MURDER; Comedy: CAT CONEHEADS, PINOCCHIO SIMON, WISDOM WORKER; Documentary: DANCING FEVER, DOZEN LION; Drama: HOBBIT ALIEN, SOMETHING DUCK, TRANSLATION SUMMER; Family: BLOOD ARGONAUTS; Foreign: PET HAUNTING, SHOCK CABIN; Horror: MOTIONS DETAILS, SINNERS ATLANTIS, TARZAN VIDEOTAPE; Music: AMELIE HELLFIGHTERS; New: GODFATHER DIARY, MASK PEACH; Sports: CRANES RESERVOIR; Travel: FUGITIVE MAGUIRE, SHANGHAI TYCOON"
159,160,CHRIS,DEPP,"Action: MINDS TRUMAN, SIDE ARK; Children: SABRINA MIDNIGHT, TEQUILA PAST; Classics: IRON MOON, JERK PAYCHECK, VOLUME HOUSE; Comedy: DOOM DANCING, PARTY KNOCK; Drama: GONE TROUBLE; Family: ATLANTIS CAUSE; Foreign: IMPOSSIBLE PREJUDICE, SCHOOL JACKET; Horror: ACE GOLDFINGER, EGYPT TENENBAUMS; Music: ALONE TRIP, SCALAWAG DUCK; New: EAGLES PANKY, WAKE JAWS; Travel: SPEED SUIT"
160,161,HARVEY,HOPE,"Action: SPEAKEASY DATE, STORY SIDE, UPRISING UPTOWN; Animation: BORROWERS BEDAZZLED, OSCAR GOLD, TELEMARK HEARTBREAKERS; Children: MODEL FISH; Classics: HOLY TADPOLE, IRON MOON; Comedy: CRAZY HOME, DOWNHILL ENOUGH; Documentary: BEACH HEARTBREAKERS; Drama: HAROLD FRENCH; Family: ATLANTIS CAUSE, EARRING INSTINCT; Foreign: GENTLEMEN STAGE, HELLFIGHTERS SIERRA, PEARL DESTINY; Games: ENCINO ELF, PIZZA JUMANJI, SLEUTH ORIENT; Horror: PANIC CLUB, RULES HUMAN; Music: UNCUT SUICIDES; New: BOULEVARD MOB, FRONTIER CABIN, UNBREAKABLE KARATE; Sci-Fi: PANTHER REDS, RANDOM GO, UNFORGIVEN ZOOLANDER; Sports: CARIBBEAN LIBERTY; Travel: LOCK REAR"
161,162,OPRAH,KILMER,"Action: MIDNIGHT WESTWARD, PARK CITIZEN, WEREWOLF LOLA; Animation: ALTER VICTORY, CAROL TEXAS; Children: HEARTBREAKERS BRIGHT, SHEPHERD MIDSUMMER; Comedy: AIRPLANE SIERRA, ANTHEM LUKE, HEAVEN FREEDOM; Documentary: ACADEMY DINOSAUR, BONNIE HOLOCAUST, COAST RAINBOW, EGG IGBY; Drama: APOLLO TEEN; Foreign: KISS GLORY; Horror: AFFAIR PREJUDICE, HIGH ENCINO, TREASURE COMMAND; Music: OLEANDER CLUE; New: APOCALYPSE FLAMINGOS; Sports: ELIZABETH SHANE, MUSSOLINI SPOILERS, STEERS ARMAGEDDON; Travel: ARSENIC INDEPENDENCE"
162,163,CHRISTOPHER,WEST,"Action: FANTASY TROOPERS; Animation: DOGMA FAMILY; Children: FARGO GANDHI, HEARTBREAKERS BRIGHT, SPLENDOR PATTON; Classics: COLOR PHILADELPHIA, CONSPIRACY SPIRIT, TIMBERLAND SKY; Comedy: HUSTLER PARTY, LIFE TWISTED; Documentary: YOUNG LANGUAGE; Foreign: VISION TORQUE; Horror: ANYTHING SAVANNAH, TEMPLE ATTRACTION; New: ATTRACTION NEWTON, ENDING CROWDS; Sci-Fi: HAMLET WISDOM; Sports: RECORDS ZORRO; Travel: FELLOWSHIP AUTUMN, HORROR REIGN, SHAWSHANK BUBBLE"
163,164,HUMPHREY,WILLIS,"Action: DREAM PICKUP; Animation: ANACONDA CONFESSIONS, SONS INTERVIEW; Children: SISTER FREDDY; Classics: IRON MOON; Comedy: FLINTSTONES HAPPINESS, MYSTIC TRUMAN; Documentary: PRINCESS GIANT, SPOILERS HELLFIGHTERS; Family: MUSIC BOONDOCK, SPLASH GUMP; Foreign: ALIEN CENTER, CHOCOLATE DUCK, HOOSIERS BIRDCAGE, MADNESS ATTACKS, TRAP GUYS, WAR NOTTING, WONDERFUL DROP; Music: PERSONAL LADYBUGS, TERMINATOR CLUB; New: IDAHO LOVE; Sci-Fi: GOLDMINE TYCOON; Sports: PIRATES ROXANNE, STRAIGHT HOURS; Travel: COMFORTS RUSH, GAMES BOWFINGER"
164,165,AL,GARLAND,"Action: DRIFTER COMMANDMENTS, GLASS DYING, GRAIL FRANKENSTEIN, HANDICAP BOONDOCK, PARK CITIZEN; Animation: OSCAR GOLD, POTTER CONNECTICUT; Children: SPLENDOR PATTON; Classics: WASTELAND DIVINE; Documentary: BILL OTHERS; Drama: CHITTY LOCK, DALMATIONS SWEDEN, JACKET FRISCO; Family: HOUSE DYNAMITE, SPLASH GUMP; Foreign: HOLIDAY GAMES, MUPPET MILE, VISION TORQUE; Games: SLEUTH ORIENT; Horror: ROCK INSTINCT; New: BREAKFAST GOLDFINGER, VOICE PEACH; Sci-Fi: SILVERADO GOLDFINGER; Sports: SENSE GREEK, SLIPPER FIDELITY; Travel: ENOUGH RAGING"
165,166,NICK,DEGENERES,"Action: ARK RIDGEMONT; Animation: FLYING HOOK; Children: BETRAYED REAR; Classics: EXTRAORDINARY CONQUERER; Comedy: ZORRO ARK; Documentary: NEWSIES STORY, SHIP WONDERLAND; Drama: BEAUTY GREASE, CHITTY LOCK, GOLDFINGER SENSIBILITY, VIRGIN DAISY; Family: SUPER WYOMING; Foreign: PET HAUNTING; Games: FEATHERS METAL; Music: BOOGIE AMELIE, DRIVING POLISH, HOME PITY; New: ANGELS LIFE, MINE TITANS; Sci-Fi: BARBARELLA STREETCAR, RANDOM GO; Sports: GLEAMING JAWBREAKER"
166,167,LAURENCE,BULLOCK,"Action: REAR TRADING, SIDE ARK, SKY MIRACLE; Animation: POTLUCK MIXED; Children: CROOKED FROGMEN, NOON PAPI, SUNDANCE INVASION; Classics: FROST HEAD, MALKOVICH PET; Comedy: PERFECT GROOVE; Documentary: BILL OTHERS, ROAD ROXANNE; Drama: BUNCH MINDS, TENENBAUMS COMMAND, UNFAITHFUL KILL; Family: BEDAZZLED MARRIED; Horror: SINNERS ATLANTIS, STREETCAR INTENTIONS; Music: ALONE TRIP; New: ANGELS LIFE; Sci-Fi: FISH OPUS; Sports: CARIBBEAN LIBERTY, NORTHWEST POLISH; Travel: EXPECATIONS NATURAL, FROGMEN BREAKING, KICK SAVANNAH"
167,168,WILL,WILSON,"Action: BAREFOOT MANCHURIAN, CAMPUS REMEMBER, UPRISING UPTOWN; Animation: DARES PLUTO, DONNIE ALLEY, HORN WORKING, THEORY MERMAID, TITANIC BOONDOCK; Children: NOON PAPI, TIES HUNGER, WARLOCK WEREWOLF; Classics: CRUELTY UNFORGIVEN, PAJAMA JAWBREAKER; Comedy: CRAZY HOME; Documentary: FRENCH HOLIDAY; Games: GUN BONNIE, HUMAN GRAFFITI, SLEUTH ORIENT; Horror: BOWFINGER GABLES, SLEEPING SUSPECTS; Music: DRIVING POLISH; New: APOCALYPSE FLAMINGOS, FATAL HAUNTED, PLATOON INSTINCT; Sci-Fi: MOURNING PURPLE; Sports: DIVORCE SHINING, LIBERTY MAGNIFICENT, NEIGHBORS CHARADE, PICKUP DRIVING, STAR OPERATION; Travel: SPEED SUIT"
168,169,KENNETH,HOFFMAN,"Animation: BLACKOUT PRIVATE, FLYING HOOK, GANGS PRIDE, MASSAGE IMAGE, STORM HAPPINESS; Children: LABYRINTH LEAGUE; Classics: PREJUDICE OLEANDER, SNATCHERS MONTEZUMA; Documentary: DOZEN LION, METAL ARMAGEDDON, WRATH MILE; Drama: TORQUE BOUND; Family: ODDS BOOGIE, RESURRECTION SILVERADO, SECRETS PARADISE; Foreign: AGENT TRUMAN, DOUBTFIRE LABYRINTH; Horror: FAMILY SWEET, ZHIVAGO CORE; Music: HANOVER GALAXY, PERSONAL LADYBUGS; New: BRANNIGAN SUNRISE, EVE RESURRECTION, STOCK GLASS, WAKE JAWS; Sports: GRACELAND DYNAMITE; Travel: HORROR REIGN, ORDER BETRAYED, TOMATOES HELLFIGHTERS"
169,170,MENA,HOPPER,"Action: DARN FORRESTER; Animation: THEORY MERMAID; Children: WRONG BEHAVIOR; Classics: CONSPIRACY SPIRIT, CORE SUIT, GILMORE BOILED, LOVER TRUMAN; Comedy: AIRPLANE SIERRA; Documentary: UNITED PILOT, YOUNG LANGUAGE; Drama: APOLLO TEEN, SAINTS BRIDE; Family: CHASING FIGHT; Foreign: ALIEN CENTER, HIGHBALL POTTER, PURPLE MOVIE; Games: LAMBS CINCINATTI; Music: TAXI KICK; Sports: ANONYMOUS HUMAN, BUBBLE GROSSE, FLATLINERS KILLER, SATURDAY LAMBS; Travel: FACTORY DRAGON, SUPERFLY TRIP"
170,171,OLYMPIA,PFEIFFER,"Action: FIREHOUSE VIETNAM, MAGNOLIA FORRESTER; Animation: STORM HAPPINESS, TITANIC BOONDOCK, WAIT CIDER; Children: IDOLS SNATCHERS, MURDER ANTITRUST, SANTA PARIS; Classics: COLOR PHILADELPHIA; Documentary: DEEP CRUSADE, INTOLERABLE INTENTIONS; Drama: CHITTY LOCK; Family: EFFECT GLADIATOR; Foreign: MAUDE MOD; Games: ICE CROSSING, MARS ROMAN, PSYCHO SHRUNK; Sci-Fi: BADMAN DAWN, EXPRESS LONELY, HANKY OCTOBER, NONE SPIKING; Sports: SENSE GREEK, TOURIST PELICAN; Travel: CONTACT ANONYMOUS, FUGITIVE MAGUIRE, OTHERS SOUP, SWEET BROTHERHOOD, TRAFFIC HOBBIT"
171,172,GROUCHO,WILLIAMS,"Animation: OZ LIAISONS; Children: HOLLYWOOD ANONYMOUS, SPLENDOR PATTON, WARLOCK WEREWOLF; Classics: JINGLE SAGEBRUSH, ROOTS REMEMBER; Comedy: GROUNDHOG UNCUT, LONELY ELEPHANT; Drama: GONE TROUBLE, SAINTS BRIDE, SCORPION APOLLO; Family: GABLES METROPOLIS, OPPOSITE NECKLACE, RAGE GAMES; Foreign: BROOKLYN DESERT, CHOCOLATE DUCK, KANE EXORCIST, MEET CHOCOLATE, PAST SUICIDES; Games: DAWN POND, FANTASIA PARK; New: LOVERBOY ATTACKS; Sports: PEACH INNOCENT; Travel: BASIC EASY, MUSCLE BRIGHT"
172,173,ALAN,DREYFUSS,"Action: CLUELESS BUCKET; Animation: CLASH FREDDY, MASSAGE IMAGE; Children: JUMPING WRATH, POLISH BROOKLYN, STRANGELOVE DESIRE, UPTOWN YOUNG; Comedy: CRAZY HOME, LONELY ELEPHANT, STRICTLY SCARFACE; Documentary: METAL ARMAGEDDON, SAGEBRUSH CLUELESS; Drama: GREEDY ROOTS; Family: BLANKET BEVERLY, MAGUIRE APACHE, RUSH GOODFELLAS; Games: BULWORTH COMMANDMENTS; Horror: FIDELITY DEVIL; Music: BIRCH ANTITRUST, MONSTER SPARTACUS, UNCUT SUICIDES; New: VAMPIRE WHALE; Sci-Fi: BADMAN DAWN, BARBARELLA STREETCAR, DIVIDE MONSTER; Travel: HAUNTED ANTITRUST, KICK SAVANNAH"
173,174,MICHAEL,BENING,"Action: PARK CITIZEN, WOMEN DORADO; Children: COMANCHEROS ENEMY, STRANGELOVE DESIRE, STRANGER STRANGERS; Documentary: NEWSIES STORY; Drama: BEAUTY GREASE, NECKLACE OUTBREAK, SPICE SORORITY; Family: HUNTING MUSKETEERS, MUSIC BOONDOCK, SENSIBILITY REAR; Foreign: ALAMO VIDEOTAPE, PURPLE MOVIE; Games: GATHERING CALENDAR; Horror: REEF SALUTE, SPIRIT FLINTSTONES; Music: SILENCE KANE, TELEGRAPH VOYAGE; New: PIANIST OUTFIELD; Sci-Fi: EYES DRIVING; Sports: SLIPPER FIDELITY; Travel: IGBY MAKER, KICK SAVANNAH"
174,175,WILLIAM,HACKMAN,"Action: ANTITRUST TOMATOES, BERETS AGENT; Children: CROOKED FROGMEN, HOLOCAUST HIGHBALL; Classics: CREEPERS KANE, SPIKING ELEMENT; Comedy: WISDOM WORKER; Documentary: CAUSE DATE, NATIONAL STORY; Drama: HUNCHBACK IMPOSSIBLE, SEA VIRGIN; Family: HUNTING MUSKETEERS, SECRETS PARADISE; Foreign: TRAP GUYS; Games: GLORY TRACY, JERICHO MULAN, MONSOON CAUSE, MOONSHINE CABIN, STATE WASTELAND; Horror: ALABAMA DEVIL, ZHIVAGO CORE; New: CLEOPATRA DEVIL; Sports: RECORDS ZORRO, RIDER CADDYSHACK, TIGHTS DAWN; Travel: HAUNTED ANTITRUST, WINDOW SIDE"
